13-07-2023 17:45:28,Durga,1,0.0,1.0,0.0,159.2164,238.7464,0.0,238.9027,79.72959,239.1888,0.0,0.0,0.0,0.0,0.0,0.0,49.98323,56.2895,56.29174,0.0,56.2895,0.0,0.0,
13-07-2023 17:45:28,Durga,2,0.0,1.0,0.0,159.1223,238.7543,0.0,238.6126,79.84091,239.5227,0.0,0.0,0.0,0.0,0.0,0.0,49.98446,287.902,287.9038,0.0,287.902,0.0,0.0,
13-07-2023 17:45:28,Durga,3,0.0,1.0,0.0,159.2283,238.9079,0.0,238.777,79.8128,239.4384,0.0,0.0,0.0,0.0,0.0,0.0,49.98126,288.0034,288.0079,0.0,288.0034,0.0,0.0,
13-07-2023 17:45:28,Durga,4,0.0,1.0,0.0,159.6312,239.3868,0.0,239.5069,79.97199,239.916,0.0,0.0,0.0,0.0,0.0,0.0,49.97993,287.5971,287.6021,0.0,287.5971,0.0,0.0,
13-07-2023 17:45:28,Durga,5,0.0,1.0,0.0,159.8431,239.8212,0.0,239.7083,80.05843,240.1753,0.0,0.0,0.0,0.0,0.0,0.0,49.98051,281.0472,281.048,0.0,281.0472,0.0,0.0,
13-07-2023 17:45:28,Durga,6,0.0,1.0,0.0,159.4785,239.3801,0.0,239.0554,79.9802,239.9406,0.0,0.0,0.0,0.0,0.0,0.0,49.9844,287.8723,287.8746,0.0,287.8723,0.0,0.0,
13-07-2023 17:45:28,Durga,7,0.0,1.0,0.0,159.4196,239.1241,0.0,239.1347,79.96542,239.8962,0.0,0.0,0.0,0.0,0.0,0.0,49.98438,287.6403,287.6433,0.0,287.6403,0.0,0.0,
13-07-2023 17:45:28,Durga,8,0.0,1.0,0.0,159.6576,239.643,0.0,239.3299,79.96679,239.9004,0.0,0.0,0.0,0.0,0.0,0.0,49.98157,287.7727,287.7743,0.0,287.7727,0.0,0.0,
13-07-2023 17:45:28,Durga,9,0.0,1.0,0.0,159.6033,239.455,0.0,239.3548,79.94901,239.847,0.0,0.0,0.0,0.0,0.0,0.0,49.9857,287.9585,287.9603,0.0,287.9585,0.0,0.0,
13-07-2023 17:45:28,Durga,10,0.0,1.0,0.0,159.1365,238.6916,0.0,238.7178,79.8513,239.5539,0.0,0.0,0.0,0.0,0.0,0.0,49.98535,287.2246,287.2265,0.0,287.2246,0.0,0.0,
13-07-2023 17:45:28,Durga,11,0.0,1.0,0.0,159.4633,239.1667,0.0,239.2231,79.95885,239.8766,0.0,0.0,0.0,0.0,0.0,0.0,49.98869,287.6512,287.6538,0.0,287.6512,0.0,0.0,
13-07-2023 17:45:28,Durga,12,0.0,1.0,0.0,159.2848,238.8644,0.0,238.9901,79.90361,239.7108,0.0,0.0,0.0,0.0,0.0,0.0,49.98948,287.9832,287.985,0.0,287.9832,0.0,0.0,
13-07-2023 17:45:28,Durga,13,0.0,1.0,0.0,159.3779,239.1882,0.0,238.9454,79.87321,239.6196,0.0,0.0,0.0,0.0,0.0,0.0,49.99036,288.0264,288.0274,0.0,288.0264,0.0,0.0,
13-07-2023 17:45:28,Durga,14,0.0,1.0,0.0,159.2256,238.9144,0.0,238.7622,79.84615,239.5384,0.0,0.0,0.0,0.0,0.0,0.0,49.98497,287.0003,287.0022,0.0,287.0003,0.0,0.0,
13-07-2023 17:45:28,Durga,15,0.0,1.0,0.0,159.3928,238.9497,0.0,239.2288,79.95667,239.87,0.0,0.0,0.0,0.0,0.0,0.0,49.98987,287.784,287.7856,0.0,287.784,0.0,0.0,
13-07-2023 17:45:28,Durga,16,0.0,1.0,0.0,159.5067,239.2193,0.0,239.301,79.97508,239.9252,0.0,0.0,0.0,0.0,0.0,0.0,49.99134,287.7259,287.7275,0.0,287.7259,0.0,0.0,
